id,age,gender,income,loan_amount,credit_score,ethnicity,residence,loan_approved
3150,53,F,105666,49898,639,B,suburban,1
3151,36,M,88927,8405,747,B,urban,1
3152,65,F,99860,35868,601,B,suburban,1
3153,62,F,55667,15862,839,D,suburban,1
3154,53,F,80842,33688,784,C,urban,1
3155,47,F,50843,35945,376,B,urban,1
3156,66,M,65808,17939,932,B,suburban,1
3157,50,F,45543,33931,814,B,urban,1
3158,35,F,87780,43616,848,D,urban,1
3159,69,M,21611,44585,958,A,urban,1
3160,66,M,103242,43911,391,C,urban,1
3161,45,M,99612,47826,765,A,rural,1
3162,64,M,61902,46164,765,A,suburban,1
3163,28,M,48043,27942,898,A,urban,1
3164,62,M,20271,49539,339,D,rural,1
3165,50,F,87867,10272,989,D,urban,1
3166,34,F,92089,49134,628,A,suburban,1
3167,23,F,73745,29265,584,B,rural,1
3168,21,F,111876,33668,853,A,rural,1
3169,37,M,77077,21024,365,C,urban,1
3170,65,M,74119,36899,935,C,suburban,1
3171,64,F,26573,8747,956,A,urban,1
3172,44,M,36409,14297,931,A,urban,1
3173,32,F,100970,6607,408,D,urban,1
3174,23,F,39464,26458,714,C,suburban,1
3175,64,F,57840,32973,391,A,urban,1
3176,31,F,63785,28117,667,C,urban,1
3177,28,M,35662,21450,722,D,urban,1
3178,56,M,33228,20535,871,B,urban,1
3179,26,F,75721,34355,539,B,urban,1
3180,43,M,64223,12645,734,B,rural,1
3181,33,F,22386,47238,511,C,urban,0
3182,22,M,21862,9158,699,C,urban,1
3183,69,F,55108,46773,909,D,suburban,1
3184,27,F,106788,21786,825,A,suburban,1
3185,67,F,90023,45693,767,C,suburban,1
3186,20,M,95140,35911,469,A,suburban,1
3187,30,M,97963,31578,509,A,urban,1
3188,60,F,42201,9166,555,C,suburban,1
3189,66,M,83578,24309,982,D,suburban,1
3190,47,F,64966,20076,372,A,suburban,1
3191,62,F,69774,24377,446,D,rural,1
3192,23,F,25386,14278,639,B,rural,1
3193,34,F,92228,38539,616,B,rural,1
3194,62,M,30225,16440,917,A,urban,1
3195,68,F,31693,31245,905,C,urban,1
3196,36,F,87197,27097,874,B,rural,1
3197,59,M,58021,13167,453,B,suburban,1
3198,52,F,33261,6556,554,B,urban,1
3199,63,M,42378,48918,650,C,suburban,1
3200,43,M,101755,6151,846,B,urban,1
3201,68,M,26937,26698,611,B,suburban,1
3202,22,F,81330,22601,968,D,rural,1
3203,46,M,62366,31807,433,C,urban,1
3204,54,F,87322,25328,428,A,urban,1
3205,37,F,117318,13039,735,B,urban,1
3206,66,M,55160,11303,579,C,rural,1
3207,38,M,60313,24053,657,A,suburban,1
3208,27,F,118657,36644,551,C,suburban,1
3209,22,M,116711,40745,434,B,suburban,1
3210,53,F,42032,25762,822,B,urban,1
3211,23,M,106963,28611,959,A,urban,1
3212,43,M,32358,5422,618,D,suburban,1
3213,21,F,76710,36275,379,D,rural,1
3214,56,M,110326,31597,490,D,urban,1
3215,56,M,101157,16985,752,A,urban,1
3216,67,M,63821,33707,643,D,urban,1
3217,52,M,43365,8372,329,B,suburban,1
3218,18,F,28189,21083,713,C,urban,1
3219,41,F,91749,39710,667,A,rural,1
3220,53,M,22248,30816,895,C,urban,1
3221,23,F,19369,14950,801,D,urban,1
3222,58,F,78763,39247,961,A,urban,1
3223,63,M,23050,9626,320,A,rural,1
3224,61,M,43605,31408,848,A,urban,1
3225,48,F,64616,15777,545,A,urban,1
3226,37,F,69479,10147,582,B,urban,1
3227,41,F,118719,10443,913,D,suburban,1
3228,42,F,95934,5079,531,A,urban,1
3229,53,M,55883,36282,615,C,suburban,1
3230,38,F,48055,43345,635,B,urban,1
3231,47,F,83731,17901,710,A,rural,1
3232,41,F,105987,7223,544,B,rural,1
3233,61,M,22450,40337,686,A,urban,1
3234,59,M,17925,47732,988,C,rural,1
3235,47,M,95051,18768,657,A,urban,1
3236,39,F,65272,22507,913,C,suburban,1
3237,45,M,20310,21249,321,A,urban,0
3238,24,M,46817,40391,318,D,urban,1
3239,52,M,107944,39171,586,D,urban,1
3240,45,M,59528,12485,575,B,suburban,1
3241,31,F,70779,49568,958,B,urban,1
3242,27,F,99816,34784,851,A,suburban,1
3243,33,F,97641,29617,978,C,urban,1
3244,33,M,99083,42748,902,B,suburban,1
3245,48,F,91310,8878,371,C,suburban,1
3246,59,M,30457,6949,664,A,suburban,1
3247,42,M,57311,24844,634,A,suburban,1
3248,30,M,18980,25881,951,B,urban,1
3249,23,M,35886,26614,889,A,urban,1
3250,61,M,92112,28828,498,C,urban,1
3251,26,F,65877,14958,316,A,rural,1
3252,62,F,112427,13697,517,D,suburban,1
3253,53,F,51181,26624,949,C,suburban,1
3254,60,M,48262,20493,446,A,rural,1
3255,37,M,15947,47801,509,B,rural,1
3256,35,M,15022,26199,969,B,suburban,1
3257,60,F,16128,47354,713,C,suburban,1
3258,38,F,94522,5256,964,B,rural,1
3259,21,F,47322,39488,629,A,rural,1
3260,67,M,63929,35493,651,A,suburban,1
3261,50,F,96696,28731,462,B,suburban,1
3262,44,M,24808,12076,400,D,suburban,1
3263,24,F,110148,6071,626,D,urban,1
3264,23,F,67882,39390,626,A,rural,1
3265,32,F,36725,7066,454,C,suburban,1
3266,35,F,87534,30645,309,D,urban,1
3267,49,M,54950,46410,652,A,urban,1
3268,28,F,103954,38665,482,C,rural,1
3269,37,F,98576,34412,754,B,suburban,1
3270,41,M,35557,36835,945,C,urban,1
3271,32,M,36825,46041,305,C,urban,1
3272,65,M,23998,43549,632,D,suburban,1
3273,24,M,51080,48167,632,A,urban,1
3274,38,M,72797,31578,557,C,urban,1
3275,59,F,30802,14883,510,A,suburban,0
3276,43,M,26167,47139,350,B,suburban,1
3277,61,M,115628,27217,744,D,rural,1
3278,31,F,57407,15707,958,C,urban,1
3279,54,F,28338,45856,676,B,urban,1
3280,38,F,91289,18140,939,C,urban,1
3281,35,M,86520,16093,785,A,urban,1
3282,22,F,33895,21500,350,A,urban,1
3283,20,F,62910,43553,453,C,suburban,1
3284,40,M,80898,11507,881,B,urban,1
3285,43,M,18454,37586,609,B,rural,1
3286,54,F,101540,10830,698,C,urban,1
3287,41,F,75797,35608,433,B,suburban,1
3288,66,F,116559,42329,519,A,rural,1
3289,36,F,98137,29511,462,B,urban,1
3290,68,F,65637,38427,947,D,urban,1
3291,42,F,20349,23506,868,D,suburban,1
3292,38,M,54963,33395,801,B,suburban,1
3293,29,M,90583,49303,988,A,suburban,1
3294,58,M,22750,32126,414,C,urban,1
3295,50,F,109929,34466,798,C,suburban,1
3296,67,F,37463,22970,771,A,suburban,1
3297,21,F,89935,9682,448,B,urban,1
3298,59,M,73792,15939,540,D,rural,1
3299,24,F,28686,13826,422,B,suburban,1
3300,39,M,78528,28371,368,B,suburban,1
3301,50,M,114811,34946,362,C,rural,1
3302,34,F,37787,29359,315,A,suburban,1
3303,41,F,29776,24266,689,A,urban,1
3304,51,F,110063,43017,889,D,suburban,1
3305,45,M,72427,24195,933,A,suburban,1
3306,60,M,119887,32315,557,B,suburban,1
3307,58,M,76086,23268,516,B,rural,1
3308,56,M,117231,14710,778,D,urban,1
3309,39,F,78308,46581,413,C,urban,1
3310,66,F,30797,19161,679,A,suburban,1
3311,34,F,117535,36821,957,C,suburban,1
3312,51,M,20302,14729,536,B,urban,1
3313,23,F,78172,31913,775,B,rural,1
3314,63,M,53059,27184,897,C,urban,1
3315,23,F,15908,28279,978,A,urban,1
3316,51,M,75252,31570,428,D,rural,1
3317,18,M,95659,48030,809,C,urban,1
3318,27,F,27877,40133,464,B,rural,1
3319,38,F,29239,18195,576,C,urban,1
3320,22,M,101971,48805,556,A,urban,1
3321,19,M,42313,48998,431,C,suburban,0
3322,39,F,115890,22238,869,A,rural,1
3323,65,M,57103,20552,556,B,urban,1
3324,19,M,63408,7728,440,C,urban,1
3325,27,M,98251,28557,985,D,suburban,1
3326,51,M,103771,9938,986,A,urban,1
3327,33,F,106665,36202,508,B,rural,1
3328,65,F,25534,5131,818,B,urban,1
3329,68,F,115110,30692,350,B,rural,1
3330,56,F,58060,24977,802,A,urban,1
3331,39,M,32189,38061,558,C,suburban,1
3332,29,M,101067,32264,477,A,suburban,1
3333,41,M,25967,30575,842,D,urban,1
3334,64,M,96991,19727,655,B,rural,1
3335,57,M,80563,15488,617,D,urban,1
3336,55,F,23660,25069,965,A,urban,1
3337,27,F,105875,29400,663,D,urban,1
3338,52,M,54823,29146,354,A,rural,1
3339,68,F,70842,11846,455,C,urban,1
3340,66,F,24616,45352,343,B,suburban,1
3341,49,F,90976,28694,892,B,suburban,1
3342,24,F,117136,26740,977,A,urban,1
3343,38,F,63738,35996,841,A,urban,1
3344,37,F,28107,37125,621,C,urban,1
3345,43,F,76404,46409,947,B,urban,1
3346,21,F,109182,49200,313,C,urban,1
3347,63,M,106787,27970,656,A,suburban,1
3348,69,M,30954,15895,782,A,rural,1
3349,39,F,31943,43071,917,D,urban,1
3350,32,M,55725,27258,658,C,suburban,1
3351,57,M,60434,28354,617,B,urban,1
3352,38,F,100751,35641,374,C,suburban,1
3353,32,M,25110,13444,890,D,rural,1
3354,39,F,102091,14611,493,D,urban,1
3355,69,F,31462,15528,662,A,suburban,1
3356,45,F,94232,5999,395,D,suburban,1
3357,31,M,69081,8760,339,B,suburban,1
3358,44,M,67799,41884,696,C,urban,1
3359,58,F,81567,42179,406,B,urban,1
3360,57,F,104301,26941,316,C,urban,1
3361,45,F,66224,31022,826,C,urban,1
3362,43,M,71063,48130,798,B,suburban,1
3363,66,M,70240,48881,824,B,urban,1
3364,19,F,96352,41451,962,C,rural,1
3365,42,M,32868,31521,342,B,urban,1
3366,20,F,90973,34639,925,A,urban,1
3367,25,M,95989,39621,892,A,suburban,1
3368,61,M,37222,36449,649,C,urban,1
3369,50,M,94794,18079,952,D,suburban,1
3370,59,M,78924,11895,329,C,urban,1
3371,69,F,114854,32979,740,B,urban,1
3372,52,F,93513,17552,841,B,urban,1
3373,23,M,69649,32394,754,A,urban,1
3374,56,F,117986,37276,910,D,rural,1
3375,69,M,98749,38630,393,A,urban,1
3376,40,F,117055,9527,594,B,rural,1
3377,42,M,25223,17247,848,C,urban,1
3378,67,F,63166,22603,388,D,suburban,0
3379,60,F,54369,41563,802,A,suburban,1
3380,36,F,101379,5527,513,B,rural,1
3381,22,F,84392,7922,721,B,suburban,1
3382,68,F,74526,10849,825,C,rural,1
3383,28,F,27661,35300,491,A,suburban,1
3384,29,F,30591,32780,993,C,urban,1
3385,27,F,86718,33140,941,B,rural,1
3386,25,F,70235,22230,523,D,rural,1
3387,41,M,22970,31693,854,A,urban,1
3388,45,F,62922,11959,992,A,rural,1
3389,58,M,115398,40854,686,C,suburban,1
3390,53,F,45755,47730,980,C,rural,1
3391,54,M,34416,24667,773,C,rural,1
3392,38,F,28672,31401,907,C,rural,1
3393,25,M,98468,8323,502,A,rural,1
3394,26,M,61996,5445,746,A,urban,1
3395,64,M,89095,22409,367,A,urban,1
3396,32,F,15064,14963,391,D,urban,1
3397,65,M,83835,20437,477,B,urban,1
3398,63,M,85385,21855,962,A,urban,1
3399,57,F,20639,21411,858,A,suburban,1
3400,35,F,26055,15847,302,D,urban,0
3401,59,M,74220,8236,402,D,suburban,1
3402,37,M,102594,18487,572,D,rural,1
3403,23,M,44427,16848,833,B,suburban,1
3404,29,F,97516,18155,415,C,urban,1
3405,19,M,79666,16255,763,A,urban,1
3406,24,M,79274,6979,403,A,urban,1
3407,33,M,25866,26305,558,A,urban,1
3408,20,M,18889,14007,607,A,suburban,1
3409,62,F,63226,40094,666,C,suburban,1
3410,20,M,46335,40098,941,D,suburban,1
3411,44,M,65547,29030,601,A,urban,1
3412,67,M,41162,38770,859,D,urban,1
3413,60,M,104449,14734,326,B,suburban,1
3414,57,M,39687,11448,807,B,urban,1
3415,55,F,113756,44605,826,B,suburban,1
3416,50,F,25995,17396,664,B,rural,0
3417,45,F,71488,32881,597,A,urban,1
3418,18,F,17631,36177,660,C,suburban,1
3419,25,F,49954,45122,945,C,suburban,1
3420,54,M,20967,40297,803,D,suburban,1
3421,49,F,103294,41680,887,B,urban,1
3422,65,F,102278,22916,329,C,rural,1
3423,60,F,79471,36239,738,C,urban,1
3424,54,F,52116,49084,639,D,suburban,1
3425,21,M,107116,39189,425,B,urban,1
3426,47,F,49227,18510,895,D,urban,1
3427,23,F,16942,29966,865,C,urban,1
3428,63,F,62664,27152,665,C,urban,1
3429,36,M,43069,24202,742,A,urban,1
3430,49,M,102342,31445,562,B,urban,1
3431,26,M,29407,16152,521,B,rural,1
3432,29,F,74201,10617,301,A,urban,1
3433,28,M,95093,6195,693,B,rural,1
3434,63,M,69348,43997,605,D,rural,1
3435,33,F,96981,30433,445,B,urban,1
3436,18,M,32878,10305,829,A,urban,1
3437,62,F,98100,13077,827,B,urban,1
3438,38,M,93629,36385,607,A,rural,1
3439,47,F,70420,47113,970,B,suburban,1
3440,30,F,116092,42968,639,B,rural,1
3441,51,F,106987,47642,651,B,urban,1
3442,21,F,58168,38062,508,C,rural,1
3443,45,M,69862,11097,504,A,urban,1
3444,55,M,104622,44180,924,D,rural,1
3445,48,M,97025,46604,989,D,urban,1
3446,44,F,43004,49593,935,A,suburban,1
3447,22,F,35471,11678,314,D,suburban,1
3448,42,M,106820,37121,727,B,suburban,1
3449,20,F,75167,26404,775,B,urban,1
3450,50,M,117229,10743,597,A,suburban,1
3451,21,F,98828,21494,856,B,urban,1
3452,42,F,80308,46543,393,D,suburban,1
3453,37,M,98969,49185,406,A,suburban,1
3454,51,M,29568,14678,718,A,urban,1
3455,43,M,24466,42632,577,A,suburban,1
3456,22,F,106057,6648,427,B,urban,1
3457,52,F,72324,20677,758,D,urban,1
3458,45,M,117208,27765,337,B,urban,1
3459,46,M,30467,7381,908,A,rural,1
3460,26,M,112555,21489,497,B,suburban,1
3461,69,F,90955,16745,656,B,rural,1
3462,55,F,67948,10818,306,A,suburban,1
3463,67,M,31676,47654,855,B,suburban,1
3464,23,F,109791,38149,631,A,urban,1
3465,36,F,46514,32312,818,D,rural,1
3466,61,M,37650,42124,493,B,urban,1
3467,28,M,103290,43686,615,D,suburban,1
3468,19,F,92701,6316,300,D,urban,1
3469,64,F,25683,10454,361,D,rural,1
3470,61,M,113092,18107,642,A,suburban,1
3471,61,M,74819,9074,900,D,rural,1
3472,26,M,95978,26188,317,C,urban,1
3473,38,F,19860,36968,919,C,urban,1
3474,41,M,18729,45389,946,A,urban,1
3475,51,M,46351,28102,670,A,suburban,1
3476,39,F,77744,46422,878,D,rural,1
3477,20,F,39346,36957,904,A,urban,1
3478,29,M,89155,17872,949,A,urban,1
3479,45,M,91700,13349,870,B,urban,1
3480,47,F,119414,24693,998,D,suburban,1
3481,43,M,21955,37627,534,B,urban,0
3482,65,M,80642,48677,368,D,rural,1
3483,38,F,85290,15760,746,B,urban,1
3484,45,M,59293,16584,909,A,suburban,1
3485,43,F,76336,7106,307,B,suburban,1
3486,50,F,36662,18669,761,C,urban,0
3487,38,M,21408,30223,610,B,suburban,1
3488,52,M,55403,40706,433,B,urban,1
3489,69,F,16225,7483,684,A,suburban,1
3490,51,F,27196,32482,355,A,suburban,1
3491,58,F,84786,39143,659,C,urban,1
3492,68,F,30372,29240,413,B,rural,1
3493,64,M,32279,15015,387,A,suburban,1
3494,35,F,110729,21628,437,A,suburban,1
3495,28,M,69240,30443,407,B,urban,1
3496,40,M,107404,35819,799,D,urban,1
3497,65,M,53187,20060,834,B,urban,1
3498,39,M,63481,32437,443,A,rural,1
3499,34,F,43475,15654,955,B,rural,1
3500,22,M,59552,19253,355,C,urban,1
3501,61,M,82969,16565,919,B,urban,1
3502,28,M,91534,32597,305,A,suburban,1
3503,47,F,111669,32768,841,C,suburban,1
3504,32,F,114605,5087,746,C,rural,1
3505,44,M,21858,14432,684,A,urban,1
3506,52,M,89486,13764,606,A,urban,1
3507,50,M,89474,5178,938,B,urban,1
3508,37,F,40168,31301,601,C,urban,1
3509,33,F,47099,40408,932,D,rural,1
3510,51,F,86180,46965,704,B,suburban,1
3511,19,F,76455,36913,910,C,rural,1
3512,52,M,69240,23732,977,A,urban,1
3513,57,F,89796,7421,861,D,suburban,1
3514,45,F,69592,48715,809,C,suburban,1
3515,64,M,62458,25526,372,C,urban,1
3516,56,M,116611,33317,863,A,suburban,1
3517,23,F,73046,6217,564,A,suburban,1
3518,26,F,31488,40242,526,C,rural,0
3519,37,M,73841,5929,492,A,urban,1
3520,18,F,15395,45726,673,A,rural,0
3521,25,F,67669,39270,309,A,rural,0
3522,40,M,25845,38188,601,A,suburban,1
3523,20,M,51059,18580,658,C,suburban,1
3524,21,M,33394,43598,351,B,urban,1
3525,42,F,108993,35431,398,A,suburban,1
3526,64,M,60906,25742,892,B,suburban,1
3527,55,M,74332,22833,312,D,suburban,1
3528,32,F,52305,35885,689,D,urban,1
3529,38,F,57628,10811,656,B,rural,1
3530,52,M,36352,13619,939,B,suburban,1
3531,63,M,101682,29255,310,A,rural,1
3532,69,M,97971,29972,380,B,suburban,1
3533,31,F,66993,18527,560,C,suburban,1
3534,53,F,54386,37874,305,B,suburban,1
3535,29,M,118027,9049,757,B,suburban,1
3536,34,F,71624,46057,672,B,urban,1
3537,56,F,72065,6903,780,D,urban,1
3538,26,F,100504,49261,521,D,suburban,1
3539,52,F,23539,10376,380,C,rural,1
3540,30,M,16263,5042,814,A,suburban,1
3541,32,M,28305,27769,359,A,urban,0
3542,35,F,68817,6577,520,D,urban,1
3543,68,F,39398,17382,648,A,suburban,1
3544,50,F,112616,27449,860,C,suburban,1
3545,23,M,90801,43653,527,B,rural,1
3546,44,F,64107,33859,589,B,suburban,1
3547,40,F,47152,13576,592,B,urban,1
3548,44,M,108260,16663,492,D,suburban,1
3549,51,M,45624,41345,773,A,suburban,1
3550,63,F,114655,10244,556,C,suburban,1
3551,55,F,71132,39902,805,D,urban,1
3552,31,M,67979,8892,687,D,urban,1
3553,53,F,73013,32112,914,B,suburban,1
3554,25,M,109925,9321,697,B,urban,1
3555,52,M,78797,10776,665,D,urban,1
3556,36,F,66798,48352,957,B,urban,1
3557,47,F,31650,21119,589,B,rural,1
3558,31,F,41014,35569,608,B,urban,1
3559,37,F,91421,43596,577,A,suburban,1
3560,66,M,22434,38063,763,B,suburban,1
3561,42,F,45028,38181,488,C,suburban,0
3562,57,M,81558,27340,477,C,suburban,1
3563,41,M,39331,15187,827,A,urban,1
3564,31,M,82573,11668,674,D,urban,1
3565,43,M,89292,20344,897,B,urban,1
3566,55,M,61326,13195,753,B,suburban,1
3567,40,M,97979,21561,516,D,rural,1
3568,39,M,114728,42122,341,A,rural,1
3569,65,M,19123,27298,493,C,suburban,1
3570,36,F,31603,43250,626,B,rural,1
3571,63,M,80941,21076,672,C,rural,1
3572,68,M,57597,20376,764,B,suburban,1
3573,20,F,78238,41039,462,A,urban,1
3574,59,F,99238,48442,575,B,urban,1
3575,36,F,57719,10392,663,B,rural,1
3576,26,M,106786,32106,941,A,suburban,1
3577,45,F,56751,19309,779,D,rural,1
3578,37,M,101978,29809,988,B,urban,1
3579,62,M,32693,5693,759,D,urban,1
3580,24,M,104541,38937,564,B,urban,1
3581,31,F,52697,34233,838,B,urban,1
3582,26,M,109524,13623,685,D,rural,1
3583,36,M,112869,45550,384,D,urban,1
3584,64,M,44992,14174,615,A,suburban,1
3585,69,F,78825,16352,542,D,urban,1
3586,31,F,24522,10530,768,B,urban,1
3587,55,M,60406,9992,641,A,urban,1
3588,53,F,27121,28354,476,B,rural,1
3589,57,F,29219,8312,429,D,suburban,1
3590,34,F,16617,9318,956,D,suburban,1
3591,47,M,58016,39456,382,A,rural,1
3592,26,F,65672,5467,659,C,rural,1
3593,50,M,39276,32192,387,D,urban,1
3594,69,F,114887,47305,831,B,urban,1
3595,42,M,87240,40190,937,C,urban,1
3596,31,M,70735,28663,770,B,urban,1
3597,28,M,32959,36246,797,A,urban,1
3598,52,F,43522,42489,806,C,urban,1
3599,58,M,71087,46971,653,A,urban,1
3600,31,F,24953,45309,715,B,rural,1
3601,47,M,41567,47637,350,A,rural,1
3602,58,F,75523,33273,899,C,urban,1
3603,21,F,77708,34473,981,B,rural,1
3604,21,F,37560,18679,362,B,suburban,1
3605,45,F,73390,32445,388,C,urban,1
3606,25,F,83149,22870,489,A,suburban,1
3607,19,M,51660,30992,900,D,urban,1
3608,58,F,60104,34433,647,B,urban,1
3609,63,M,72805,16038,837,B,suburban,1
3610,39,F,117735,30933,475,A,urban,1
3611,58,F,39496,34236,663,A,urban,1
3612,33,M,98301,14770,853,D,urban,1
3613,46,M,106257,8749,782,B,rural,1
3614,66,M,18515,49585,418,C,suburban,1
3615,65,F,19454,40271,468,A,suburban,1
3616,47,F,37873,12855,919,C,suburban,1
3617,29,F,88920,49097,446,D,suburban,1
3618,52,F,28727,28439,987,A,urban,1
3619,28,F,84070,35290,736,B,rural,1
3620,63,M,114059,16101,738,D,rural,1
3621,67,M,112425,32240,488,C,urban,1
3622,38,F,64979,21783,459,A,suburban,1
3623,38,F,40465,49917,701,B,suburban,1
3624,22,F,68900,31809,885,A,urban,1
3625,65,M,74799,22923,317,D,urban,1
3626,37,M,111129,20026,439,C,urban,1
3627,54,M,36330,46196,414,D,rural,1
3628,20,M,23302,28569,627,A,urban,1
3629,61,M,93443,46887,524,B,urban,1
3630,50,F,104966,25893,857,A,urban,1
3631,26,M,87717,27435,738,B,suburban,1
3632,26,F,27875,41892,849,A,rural,1
3633,21,M,42219,37399,685,B,suburban,1
3634,52,F,51182,30236,820,D,urban,1
3635,34,M,95541,32199,552,A,suburban,1
3636,51,M,57269,25334,919,B,suburban,1
3637,41,M,94781,38217,397,D,suburban,1
3638,49,F,21457,20034,370,D,suburban,0
3639,18,F,21749,36085,850,A,urban,1
3640,25,M,48064,14442,746,D,urban,1
3641,62,M,24821,17643,389,A,urban,1
3642,40,F,113297,40069,729,B,rural,1
3643,64,M,118587,12710,518,D,suburban,1
3644,57,M,93655,43560,406,C,suburban,1
3645,29,F,22664,47427,775,D,rural,1
3646,29,F,44281,12216,753,D,rural,1
3647,63,M,46821,16712,907,A,urban,1
3648,64,M,118769,9905,843,B,urban,1
3649,32,F,39647,43767,425,B,rural,1
3650,58,M,84918,32930,446,B,rural,1
3651,36,M,96985,36192,579,A,suburban,1
3652,43,F,97799,28506,323,B,rural,1
3653,69,F,105179,12288,419,D,urban,1
3654,46,M,89944,49034,951,D,urban,1
3655,39,F,104142,35011,596,C,urban,1
3656,57,F,42603,20586,381,B,rural,1
3657,38,M,61458,37400,747,C,suburban,1
3658,68,F,85605,6567,769,C,suburban,1
3659,55,M,34623,6094,722,D,urban,1
3660,37,M,59440,16135,844,A,urban,1
3661,46,F,97427,18508,323,B,rural,1
3662,68,M,22704,14684,360,D,urban,1
3663,21,M,108826,32247,383,D,suburban,1
3664,24,M,42460,11191,524,B,suburban,1
3665,45,M,98045,22842,979,A,suburban,1
3666,45,F,97805,13046,485,D,rural,1
3667,21,F,88511,9934,674,B,urban,1
3668,39,F,21565,6354,371,C,suburban,1
3669,29,M,103003,44241,373,B,urban,1
3670,62,M,19870,34816,640,A,urban,1
3671,20,M,33909,7963,452,A,urban,1
3672,39,M,24117,32424,395,B,urban,1
3673,61,M,82474,19503,864,A,rural,1
3674,19,F,108926,8042,744,A,suburban,1
3675,41,F,59322,35241,985,B,urban,1
3676,51,F,116536,44741,409,B,urban,1
3677,44,M,35128,12139,757,A,urban,1
3678,58,F,112317,16226,350,A,suburban,1
3679,18,M,84001,44698,676,D,rural,1
3680,25,M,15440,19762,372,A,suburban,0
3681,40,F,75955,23116,511,B,urban,1
3682,55,F,64613,43108,731,B,urban,1
3683,23,M,85949,10111,467,D,urban,1
3684,39,M,26663,8081,630,B,suburban,1
3685,42,M,119059,34815,793,A,urban,1
3686,35,F,118316,12802,442,A,urban,1
3687,34,M,34547,47230,881,C,urban,1
3688,29,F,96662,22913,744,C,suburban,1
3689,23,M,15005,22465,693,B,urban,1
3690,43,M,118080,12994,811,A,rural,1
3691,44,M,22038,8531,985,B,suburban,1
3692,25,F,21414,14343,920,B,suburban,1
3693,36,M,102659,38484,996,C,urban,1
3694,59,F,84506,11229,627,A,urban,1
3695,18,F,91586,33775,903,B,suburban,1
3696,46,F,17606,31766,558,A,urban,1
3697,62,F,31482,21588,736,C,urban,1
3698,66,F,113829,28168,863,C,urban,1
3699,52,F,86873,49789,648,D,urban,1
3700,57,F,48948,49069,992,B,urban,1
3701,31,M,104987,41862,814,B,rural,1
3702,52,M,106801,26866,748,A,urban,1
3703,65,M,106250,14524,698,A,urban,1
3704,62,M,35875,27538,895,A,urban,1
3705,37,M,28057,47809,513,A,suburban,0
3706,66,F,47400,26226,845,A,suburban,1
3707,30,M,86458,13103,861,D,urban,1
3708,55,M,83607,23402,588,C,suburban,1
3709,66,F,102561,20090,558,A,urban,1
3710,63,M,42503,20915,557,A,suburban,1
3711,66,M,38765,46477,687,B,suburban,1
3712,25,M,116096,39206,993,B,suburban,1
3713,60,M,61612,26511,844,A,suburban,1
3714,37,M,113318,20029,564,B,urban,1
3715,50,F,99335,35831,612,D,suburban,1
3716,43,F,115989,28531,339,B,urban,1
3717,56,M,108012,9517,509,B,rural,1
3718,38,M,96748,26961,571,D,urban,1
3719,66,M,24428,31835,435,A,urban,1
3720,59,F,46419,32725,898,A,urban,1
3721,60,M,80195,30357,359,B,urban,1
3722,58,M,88695,48673,809,C,suburban,1
3723,26,F,104846,6244,975,B,urban,1
3724,41,M,117404,7416,814,A,urban,1
3725,54,M,54142,11490,314,D,urban,1
3726,66,M,86540,16683,913,B,suburban,1
3727,58,F,53289,10839,554,C,urban,1
3728,34,F,91948,29992,834,D,urban,1
3729,41,F,73951,49938,534,B,suburban,1
3730,38,M,26755,49735,430,D,urban,1
3731,68,F,99553,42777,969,C,urban,1
3732,56,F,18890,13924,984,D,suburban,1
3733,58,F,109376,20921,316,A,urban,1
3734,56,M,32175,29260,484,D,urban,1
3735,30,F,89727,33380,690,A,suburban,1
3736,28,M,80687,23811,722,C,urban,1
3737,63,M,99983,10721,741,B,urban,1
